ID_token,price_diff,total_price,pred_price,fur_value,pattern_value,eye_shape_value,fur_value,accent_colour_value,base_colour_value,eye_colour_value,pattern_value,mouth_value,image_url_png,opensea
399424,-0.32361161715051523,7.768323976693663,7.444712359543148,ragdoll,amur,crazy,ragdoll,granitegrey,greymatter,mintgreen,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/399424.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/399424
471134,-0.3232375160769765,7.149441923677748,6.8262044076007715,selkirk,amur,chronic,selkirk,azaleablush,cottoncandy,sapphire,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/471134.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/471134
2684,-0.32322210047192357,9.12539018890248,8.802168088430557,himalayan,totesbasic,thicccbrowz,himalayan,granitegrey,salmon,strawberry,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2684.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2684
979016,-0.32135711429590774,7.0470495598658305,6.725692445569923,koladiviya,amur,wiley,koladiviya,purplehaze,cinderella,dahlia,amur,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/979016.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/979016
1182222,-0.32092896478321453,7.539051673273244,7.2181227084900295,ragdoll,mittens,thicccbrowz,ragdoll,frosting,cinderella,dahlia,mittens,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1182222.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1182222
321832,-0.320573200397563,8.714421895184975,8.393848694787412,ragdoll,luckystripe,crazy,ragdoll,kittencream,aquamarine,sizzurp,luckystripe,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/321832.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/321832
522427,-0.3200021433292708,7.691255991621109,7.371253848291838,selkirk,tiger,chronic,selkirk,sandalwood,greymatter,sapphire,tiger,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/522427.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/522427
703762,-0.3193825821998795,7.188837721706646,6.8694551395067665,pixiebob,rascal,slyboots,pixiebob,azaleablush,greymatter,coralsunrise,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/703762.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/703762
961118,-0.31912775910608016,7.036686619404056,6.717558860297975,koladiviya,totesbasic,slyboots,koladiviya,frosting,cinderella,dahlia,totesbasic,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/961118.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/961118
579413,-0.31907263188904267,7.65458822190249,7.335515590013447,ragdoll,totesbasic,wiley,ragdoll,purplehaze,shadowgrey,thundergrey,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/579413.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/579413
227978,-0.31867622211082747,9.441784970182637,9.12310874807181,munchkin,totesbasic,thicccbrowz,munchkin,kittencream,cottoncandy,strawberry,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/227978.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/227978
577329,-0.3185706315838184,7.663010451209495,7.344439819625677,birman,amur,chronic,birman,purplehaze,bananacream,coralsunrise,amur,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/577329.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/577329
769365,-0.3182698356346618,6.974466899754759,6.656197064120097,birman,rorschach,slyboots,birman,frosting,cinderella,parakeet,rorschach,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/769365.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/769365
441633,-0.3177888390897774,7.542784344748221,7.224995505658444,ragdoll,amur,thicccbrowz,ragdoll,sandalwood,shadowgrey,strawberry,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/441633.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/441633
683243,-0.3176457832918773,7.257780260854183,6.940134477562306,pixiebob,leopard,thicccbrowz,pixiebob,icy,greymatter,mintgreen,leopard,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/683243.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/683243
468337,-0.3176253095474646,7.253580737504819,6.935955427957355,munchkin,spangled,slyboots,munchkin,icy,bananacream,mintgreen,spangled,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/468337.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/468337
595203,-0.31628144256737034,7.449600064157865,7.133318621590495,ragdoll,amur,chronic,ragdoll,purplehaze,shadowgrey,cyan,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/595203.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/595203
459076,-0.31608910643859733,7.208086955192356,6.891997848753759,ragdoll,luckystripe,wonky,ragdoll,kittencream,salmon,sizzurp,luckystripe,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/459076.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/459076
1033210,-0.3157934024102449,7.05504680431134,6.739253401901095,ragdoll,tiger,asif,ragdoll,frosting,cottoncandy,thundergrey,tiger,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1033210.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1033210
365378,-0.3154896005876351,8.257693521861603,7.9422039212739675,ragdoll,amur,crazy,ragdoll,kittencream,shadowgrey,sizzurp,amur,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/365378.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/365378
963043,-0.3144976059316624,7.0422043368310865,6.727706730899424,selkirk,rorschach,asif,selkirk,frosting,cinderella,olive,rorschach,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/963043.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/963043
860291,-0.3142008638627729,6.626694609348412,6.312493745485639,ragdoll,rascal,chronic,ragdoll,kalahari,cinderella,sapphire,rascal,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/860291.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/860291
473311,-0.3138250724547653,7.169266017873148,6.8554409454183824,selkirk,spangled,chronic,selkirk,azaleablush,bananacream,sizzurp,spangled,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/473311.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/473311
1090763,-0.31378703724088375,7.037492332304463,6.72370529506358,selkirk,rorschach,thicccbrowz,selkirk,kalahari,bananacream,olive,rorschach,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1090763.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1090763
99521,-0.31304408075216905,9.831187339517976,9.518143258765807,himalayan,totesbasic,googly,himalayan,kittencream,orangesoda,topaz,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/99521.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/99521
695158,-0.3129881926111393,7.2134585114741965,6.900470318863057,ragdoll,leopard,wiley,ragdoll,sandalwood,bananacream,cyan,leopard,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/695158.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/695158
658489,-0.31283903387024914,7.267830544274684,6.954991510404435,bobtail,amur,chronic,bobtail,icy,shadowgrey,cyan,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/658489.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/658489
1092408,-0.3127249875636533,7.238261092019627,6.925536104455974,chantilly,rascal,chronic,chantilly,purplehaze,bananacream,thundergrey,rascal,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1092408.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1092408
716286,-0.3126213077391604,6.997335979381789,6.684714671642628,birman,leopard,wonky,birman,icy,cinderella,parakeet,leopard,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/716286.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/716286
689153,-0.31205011793375537,7.237740213508187,6.925690095574431,pixiebob,totesbasic,wiley,pixiebob,sandalwood,shadowgrey,coralsunrise,totesbasic,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/689153.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/689153
726877,-0.31190045608329964,6.947881543538418,6.635981087455118,bobtail,tiger,thicccbrowz,bobtail,frosting,mauveover,cyan,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/726877.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/726877
725815,-0.3112977695835477,6.971010164956389,6.659712395372841,bobtail,rascal,chronic,bobtail,icy,cinderella,cyan,rascal,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/725815.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/725815
2392,-0.3103833343604485,9.15430109637324,8.843917762012792,sphynx,luckystripe,thicccbrowz,sphynx,granitegrey,greymatter,strawberry,luckystripe,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2392.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2392
690053,-0.3099879895302138,7.231293522608587,6.921305533078373,pixiebob,rascal,wiley,pixiebob,frosting,mauveover,thundergrey,rascal,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/690053.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/690053
538865,-0.30944818778466043,7.671773810416856,7.362325622632196,birman,totesbasic,wonky,birman,icy,cottoncandy,sapphire,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/538865.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/538865
962661,-0.3094323424337704,7.033827714376007,6.7243953719422365,chantilly,totesbasic,chronic,chantilly,frosting,brownies,cyan,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/962661.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/962661
747035,-0.3088747343720515,6.9007895126496654,6.591914778277614,birman,rascal,wiley,birman,frosting,cinderella,thundergrey,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/747035.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/747035
916395,-0.30824551359252617,7.0009416778867655,6.692696164294239,chantilly,totesbasic,wiley,chantilly,kalahari,brownies,dahlia,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/916395.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/916395
446280,-0.3068186449191126,7.600613420189482,7.29379477527037,selkirk,luckystripe,crazy,selkirk,icy,aquamarine,topaz,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/446280.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/446280
587580,-0.3066567541519323,7.524009070126107,7.217352315974175,bobtail,amur,wonky,bobtail,sandalwood,shadowgrey,cyan,amur,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/587580.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/587580
61407,-0.3065202970777001,9.845123838322989,9.538603541245289,munchkin,totesbasic,crazy,munchkin,kittencream,aquamarine,gold,totesbasic,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/61407.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/61407
1091719,-0.30613528492773057,7.042326027018852,6.736190742091122,ragdoll,rorschach,asif,ragdoll,kalahari,brownies,cyan,rorschach,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1091719.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1091719
764033,-0.30590384977934004,6.8687982489585115,6.5628943991791715,selkirk,tiger,wiley,selkirk,sandalwood,mauveover,thundergrey,tiger,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/764033.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/764033
1055179,-0.3056292818362518,7.039686297596724,6.734057015760472,ragdoll,rorschach,asif,ragdoll,kalahari,cinderella,dahlia,rorschach,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1055179.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1055179
855028,-0.3051669067956757,6.672402085027688,6.367235178232012,koladiviya,rascal,slyboots,koladiviya,frosting,cinderella,olive,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/855028.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/855028
456052,-0.304273802851311,7.238470562909894,6.934196760058583,munchkin,amur,crazy,munchkin,kittencream,cottoncandy,thundergrey,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/456052.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/456052
790286,-0.30366108286799065,6.862607295014514,6.558946212146523,birman,rorschach,slyboots,birman,purplehaze,greymatter,sapphire,rorschach,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/790286.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/790286
466688,-0.30315705461211007,7.188837721706646,6.885680667094536,munchkin,luckystripe,wonky,munchkin,azaleablush,cottoncandy,mintgreen,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/466688.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/466688
184261,-0.3024339734958996,8.861642444727991,8.559208471232091,himalayan,luckystripe,googly,himalayan,kittencream,salmon,topaz,luckystripe,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/184261.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/184261
1144282,-0.3023433345861921,7.441276175712085,7.138932841125893,ragdoll,tiger,asif,ragdoll,frosting,cottoncandy,sapphire,tiger,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1144282.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1144282
454765,-0.302085535161158,7.254202312093112,6.952116776931954,sphynx,totesbasic,wonky,sphynx,sandalwood,cottoncandy,thundergrey,totesbasic,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/454765.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/454765
710001,-0.30204608159672386,7.1450689029287515,6.843022821332028,selkirk,rascal,chronic,selkirk,azaleablush,shadowgrey,coralsunrise,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/710001.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/710001
905408,-0.30196868458640935,6.942963673570107,6.640994988983698,koladiviya,rorschach,slyboots,koladiviya,kalahari,cinderella,olive,rorschach,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/905408.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/905408
668358,-0.30190266014880773,7.257780260854183,6.955877600705375,bobtail,leopard,chronic,bobtail,icy,greymatter,sapphire,leopard,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/668358.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/668358
241632,-0.30184513509523825,9.36797566496659,9.066130529871351,cymric,totesbasic,crazy,cymric,granitegrey,shadowgrey,sizzurp,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/241632.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/241632
901519,-0.30152127563912146,6.697773901448541,6.39625262580942,koladiviya,amur,slyboots,koladiviya,cashewmilk,cinderella,cyan,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/901519.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/901519
1128470,-0.3011506546652942,7.188747558963543,6.887596904298249,koladiviya,rorschach,asif,koladiviya,cashewmilk,brownies,sapphire,rorschach,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1128470.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1128470
430071,-0.3007322394000953,7.555766358235886,7.25503411883579,sphynx,amur,crazy,sphynx,sandalwood,mauveover,topaz,amur,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/430071.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/430071
712186,-0.300131432706908,7.146264333805203,6.846132901098295,birman,rascal,chronic,birman,purplehaze,bananacream,parakeet,rascal,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/712186.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/712186
1085714,-0.3001034355330132,7.013653695573168,6.713550260040154,koladiviya,rorschach,wiley,koladiviya,icy,cinderella,cyan,rorschach,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1085714.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1085714
732448,-0.2997294072666392,6.896638809353371,6.596909402086732,bobtail,totesbasic,wiley,bobtail,frosting,cinderella,cyan,totesbasic,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/732448.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/732448
388849,-0.2997275866690252,7.672164803475114,7.372437216806089,ragdoll,luckystripe,thicccbrowz,ragdoll,granitegrey,cottoncandy,strawberry,luckystripe,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/388849.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/388849
1153087,-0.29968986247456986,7.534375155729296,7.234685293254726,koladiviya,rorschach,chronic,koladiviya,kalahari,brownies,dahlia,rorschach,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1153087.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1153087
1101785,-0.29966208784950155,7.447108527346898,7.147446439497396,siberian,rorschach,thicccbrowz,siberian,frosting,cinderella,cyan,rorschach,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1101785.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1101785
374708,-0.29954668775889903,8.133949921891224,7.834403234132325,ragdoll,amur,googly,ragdoll,sandalwood,shadowgrey,topaz,amur,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/374708.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/374708
712368,-0.2994262480159646,7.14555914911426,6.846132901098295,birman,rascal,thicccbrowz,birman,icy,bananacream,thundergrey,rascal,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/712368.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/712368
1035991,-0.29919772364146,7.0250654555189005,6.7258677318774405,ragdoll,rorschach,wiley,ragdoll,purplehaze,brownies,olive,rorschach,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1035991.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1035991
1010369,-0.2989372011572211,7.032994216917693,6.734057015760472,selkirk,amur,asif,selkirk,frosting,cottoncandy,cyan,amur,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1010369.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1010369
1172498,-0.29875237536939636,7.514494522895549,7.215742147526153,selkirk,rascal,wiley,selkirk,kalahari,brownies,sapphire,rascal,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1172498.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1172498
670105,-0.2985661156379926,7.254443716343368,6.955877600705375,birman,amur,wonky,birman,purplehaze,bananacream,coralsunrise,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/670105.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/670105
1102516,-0.2982559137231027,7.075599628227054,6.777343714503951,selkirk,rorschach,wiley,selkirk,icy,cottoncandy,sapphire,rorschach,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1102516.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1102516
952524,-0.2970958775660799,7.004343554443606,6.707247676877526,ragdoll,tiger,wiley,ragdoll,frosting,cinderella,thundergrey,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/952524.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/952524
617270,-0.2967479484503883,7.274720609917868,6.977972661467479,birman,totesbasic,wiley,birman,purplehaze,cottoncandy,cyan,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/617270.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/617270
1044495,-0.296639512743722,7.032982166436282,6.73634265369256,koladiviya,totesbasic,asif,koladiviya,kalahari,brownies,dahlia,totesbasic,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1044495.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1044495
789643,-0.296605308109509,6.842395030093442,6.545789721983933,birman,tiger,slyboots,birman,azaleablush,cinderella,cyan,tiger,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/789643.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/789643
767741,-0.29657487417619954,6.876812743918226,6.580237869742026,birman,rascal,wiley,birman,frosting,cinderella,sapphire,rascal,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/767741.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/767741
346332,-0.29647319733805233,8.17076289728061,7.874289699942558,ragdoll,luckystripe,thicccbrowz,ragdoll,sandalwood,salmon,strawberry,luckystripe,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/346332.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/346332
774999,-0.2963557277952189,6.85925012697439,6.5628943991791715,koladiviya,rascal,thicccbrowz,koladiviya,frosting,greymatter,thundergrey,rascal,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/774999.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/774999
360881,-0.2962149015221236,8.059587595964203,7.763372694442079,sphynx,amur,thicccbrowz,sphynx,granitegrey,cottoncandy,sizzurp,amur,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/360881.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/360881
827822,-0.2957718798521869,6.597100193764815,6.301328313912628,birman,totesbasic,wiley,birman,icy,bananacream,sapphire,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/827822.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/827822
392979,-0.2953278528865457,7.73977475538102,7.444446902494474,munchkin,totesbasic,thicccbrowz,munchkin,kittencream,cottoncandy,gold,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/392979.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/392979
1102143,-0.2949402247517723,7.074999955750704,6.780059730998932,selkirk,totesbasic,slyboots,selkirk,purplehaze,brownies,thundergrey,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1102143.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1102143
16583,-0.2946332830423506,8.117943146091882,7.8233098630495315,cymric,totesbasic,crazy,cymric,granitegrey,mauveover,sizzurp,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/16583.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/16583
1008359,-0.2944128246064004,7.018006990316808,6.7235941657104075,koladiviya,rorschach,chronic,koladiviya,cashewmilk,bananacream,olive,rorschach,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1008359.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1008359
569661,-0.29384893136482937,7.652927804420313,7.359078873055483,bobtail,tiger,wonky,bobtail,purplehaze,mauveover,mintgreen,tiger,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/569661.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/569661
418899,-0.29370632421976595,7.473130758197958,7.179424433978192,ragdoll,totesbasic,thicccbrowz,ragdoll,granitegrey,aquamarine,mintgreen,totesbasic,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/418899.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/418899
