ID_token,price_diff,total_price,pred_price,fur_value,pattern_value,eye_shape_value,fur_value,accent_colour_value,base_colour_value,eye_colour_value,pattern_value,mouth_value,image_url_png,opensea
830777,1.0327689044513422,5.724148133237996,6.756917037689338,selkirk,amur,wonky,selkirk,frosting,brownies,thundergrey,amur,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/830777.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/830777
2160,1.0171433374421444,8.671435477618932,9.688578815061076,ragamuffin,totesbasic,thicccbrowz,ragamuffin,kittencream,orangesoda,strawberry,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2160.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2160
861095,1.0161949394739507,5.928835735519464,6.945030674993415,koladiviya,tiger,thicccbrowz,koladiviya,cashewmilk,brownies,cyan,tiger,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/861095.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/861095
855013,1.0080832968228828,5.94739690036295,6.955480197185833,birman,totesbasic,slyboots,birman,purplehaze,cottoncandy,olive,totesbasic,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/855013.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/855013
830988,0.9997016686130706,5.553163423109313,6.552865091722384,ragdoll,rascal,slyboots,ragdoll,cashewmilk,bananacream,parakeet,rascal,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/830988.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/830988
1226329,0.9986503890009812,6.565337502616077,7.563987891617058,koladiviya,mittens,asif,koladiviya,frosting,cottoncandy,sapphire,mittens,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1226329.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1226329
494092,0.9909310367980115,5.81894525392379,6.809876290721801,ragdoll,amur,slyboots,ragdoll,icy,cottoncandy,strawberry,amur,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/494092.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/494092
874395,0.9898739024920573,5.8597863092920015,6.849660211784059,koladiviya,amur,chronic,koladiviya,kalahari,greymatter,thundergrey,amur,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/874395.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/874395
506751,0.9682352132698391,6.292450150875628,7.260685364145467,birman,amur,slyboots,birman,sandalwood,cottoncandy,strawberry,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/506751.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/506751
1114,0.9660497034305564,8.238168997799509,9.204218701230065,ragamuffin,totesbasic,thicccbrowz,ragamuffin,kittencream,greymatter,topaz,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1114.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1114
528510,0.9620839137756194,6.561507791693276,7.523591705468895,bobtail,amur,slyboots,bobtail,morningglory,cottoncandy,coralsunrise,amur,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/528510.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/528510
851876,0.9588208184539706,5.795037141734549,6.75385796018852,koladiviya,tiger,wiley,koladiviya,purplehaze,greymatter,sapphire,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/851876.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/851876
563917,0.9581910219346259,6.443441642944762,7.401632664879388,bobtail,amur,wonky,bobtail,sandalwood,mauveover,strawberry,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/563917.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/563917
25713,0.9504752275921371,7.248418102956715,8.198893330548852,ragamuffin,totesbasic,thicccbrowz,ragamuffin,kittencream,shadowgrey,mintgreen,totesbasic,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/25713.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/25713
591141,0.9483523833554726,6.552809612489405,7.501161995844877,bobtail,tiger,wonky,bobtail,sandalwood,shadowgrey,cyan,tiger,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/591141.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/591141
830746,0.9472691433302183,5.665257612615382,6.6125267559456,ragdoll,rascal,chronic,ragdoll,icy,cinderella,parakeet,rascal,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/830746.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/830746
494819,0.9447692519465258,5.781370564668569,6.7261398166150945,selkirk,spangled,slyboots,selkirk,azaleablush,mauveover,thundergrey,spangled,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/494819.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/494819
334561,0.9435782317213928,8.030590639129132,8.974168870850525,ragdoll,totesbasic,crazy,ragdoll,sandalwood,greymatter,gold,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/334561.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/334561
378392,0.9432277373962883,6.8365575748126055,7.779785312208894,ragdoll,amur,crazy,ragdoll,granitegrey,salmon,sizzurp,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/378392.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/378392
480484,0.9424491921521243,6.140416695095879,7.082865887248003,munchkin,spangled,slyboots,munchkin,icy,mauveover,thundergrey,spangled,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/480484.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/480484
852796,0.9416903239359469,5.859426131403006,6.801116455338953,ragdoll,tiger,wiley,ragdoll,frosting,cinderella,cyan,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/852796.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/852796
519718,0.9397400827166216,6.85439558374825,7.7941356664648715,bobtail,tiger,wonky,bobtail,purplehaze,greymatter,thundergrey,tiger,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/519718.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/519718
